date,product_id,sales
2015-04-03,3_45,109
2015-04-04,3_45,101
2015-04-05,3_45,123
2015-04-06,3_45,61
2015-04-07,3_45,82
2015-04-08,3_45,105
2015-04-09,3_45,108
2015-04-10,3_45,101
2015-04-11,3_45,102
2015-04-12,3_45,90
2015-04-13,3_45,79
2015-04-14,3_45,98
2015-04-15,3_45,83
2015-04-16,3_45,88
2015-04-17,3_45,101
2015-04-18,3_45,106
2015-04-19,3_45,111
2015-04-20,3_45,87
2015-04-21,3_45,79
2015-04-22,3_45,109
2015-04-23,3_45,90
2015-04-24,3_45,98
2015-04-25,3_45,104
2015-04-26,3_45,121
2015-04-27,3_45,74
2015-04-28,3_45,93
2015-04-29,3_45,80
2015-04-30,3_45,92
2015-05-01,3_45,114
2015-05-02,3_45,117
2015-05-03,3_45,109
2015-05-04,3_45,72
2015-05-05,3_45,101
2015-05-06,3_45,93
2015-05-07,3_45,100
2015-05-08,3_45,115
2015-05-09,3_45,126
2015-05-10,3_45,126
2015-05-11,3_45,81
2015-05-12,3_45,115
2015-05-13,3_45,94
2015-05-14,3_45,100
2015-05-15,3_45,126
2015-05-16,3_45,127
2015-05-17,3_45,136
2015-05-18,3_45,87
2015-05-19,3_45,94
2015-05-20,3_45,109
2015-05-21,3_45,97
2015-05-22,3_45,88
2015-05-23,3_45,117
2015-05-24,3_45,118
2015-05-25,3_45,94
2015-05-26,3_45,101
2015-05-27,3_45,88
2015-05-28,3_45,103
2015-05-29,3_45,103
2015-05-30,3_45,110
2015-05-31,3_45,127
2015-06-01,3_45,93
2015-06-02,3_45,111
2015-06-03,3_45,94
2015-06-04,3_45,107
2015-06-05,3_45,100
2015-06-06,3_45,123
2015-06-07,3_45,125
2015-06-08,3_45,88
2015-06-09,3_45,109
2015-06-10,3_45,93
2015-06-11,3_45,118
2015-06-12,3_45,113
2015-06-13,3_45,130
2015-06-14,3_45,131
2015-06-15,3_45,91
2015-06-16,3_45,103
2015-06-17,3_45,103
2015-06-18,3_45,112
2015-06-19,3_45,137
2015-06-20,3_45,118
2015-06-21,3_45,126
2015-06-22,3_45,89
2015-06-23,3_45,89
2015-06-24,3_45,96
2015-06-25,3_45,108
2015-06-26,3_45,94
2015-06-27,3_45,130
2015-06-28,3_45,122
2015-06-29,3_45,89
2015-06-30,3_45,110
2015-07-01,3_45,107
2015-07-02,3_45,104
2015-07-03,3_45,130
2015-07-04,3_45,114
2015-07-05,3_45,154
2015-07-06,3_45,95
2015-07-07,3_45,120
2015-07-08,3_45,125
2015-07-09,3_45,103
2015-07-10,3_45,141
2015-07-11,3_45,141
2015-07-12,3_45,132
2015-07-13,3_45,87
2015-07-14,3_45,100
2015-07-15,3_45,111
2015-07-16,3_45,124
2015-07-17,3_45,120
2015-07-18,3_45,145
2015-07-19,3_45,130
2015-07-20,3_45,87
2015-07-21,3_45,108
2015-07-22,3_45,105
2015-07-23,3_45,131
2015-07-24,3_45,129
2015-07-25,3_45,132
2015-07-26,3_45,153
2015-07-27,3_45,103
2015-07-28,3_45,120
2015-07-29,3_45,118
2015-07-30,3_45,123
2015-07-31,3_45,127
2015-08-01,3_45,132
2015-08-02,3_45,110
2015-08-03,3_45,71
2015-08-04,3_45,106
2015-08-05,3_45,87
2015-08-06,3_45,123
2015-08-07,3_45,121
2015-08-08,3_45,120
2015-08-09,3_45,140
2015-08-10,3_45,75
2015-08-11,3_45,105
2015-08-12,3_45,104
2015-08-13,3_45,93
2015-08-14,3_45,118
2015-08-15,3_45,101
2015-08-16,3_45,125
2015-08-17,3_45,85
2015-08-18,3_45,93
2015-08-19,3_45,102
2015-08-20,3_45,118
2015-08-21,3_45,96
2015-08-22,3_45,114
2015-08-23,3_45,132
2015-08-24,3_45,79
2015-08-25,3_45,83
2015-08-26,3_45,83
2015-08-27,3_45,110
2015-08-28,3_45,100
2015-08-29,3_45,109
2015-08-30,3_45,118
2015-08-31,3_45,85
2015-09-01,3_45,85
2015-09-02,3_45,91
2015-09-03,3_45,87
2015-09-04,3_45,103
2015-09-05,3_45,91
2015-09-06,3_45,127
2015-09-07,3_45,69
2015-09-08,3_45,97
2015-09-09,3_45,97
2015-09-10,3_45,95
2015-09-11,3_45,110
2015-09-12,3_45,109
2015-09-13,3_45,101
2015-09-14,3_45,71
2015-09-15,3_45,87
2015-09-16,3_45,110
2015-09-17,3_45,126
2015-09-18,3_45,111
2015-09-19,3_45,138
2015-09-20,3_45,107
2015-09-21,3_45,86
2015-09-22,3_45,102
2015-09-23,3_45,89
2015-09-24,3_45,110
2015-09-25,3_45,108
2015-09-26,3_45,88
2015-09-27,3_45,97
2015-09-28,3_45,68
2015-09-29,3_45,91
2015-09-30,3_45,94
2015-10-01,3_45,80
2015-10-02,3_45,101
2015-10-03,3_45,107
2015-10-04,3_45,97
2015-10-05,3_45,85
2015-10-06,3_45,90
2015-10-07,3_45,69
2015-10-08,3_45,100
2015-10-09,3_45,103
2015-10-10,3_45,110
2015-10-11,3_45,115
2015-10-12,3_45,82
2015-10-13,3_45,80
2015-10-14,3_45,83
2015-10-15,3_45,111
2015-10-16,3_45,87
2015-10-17,3_45,117
2015-10-18,3_45,104
2015-10-19,3_45,79
2015-10-20,3_45,84
2015-10-21,3_45,86
2015-10-22,3_45,93
2015-10-23,3_45,83
2015-10-24,3_45,108
2015-10-25,3_45,109
2015-10-26,3_45,74
2015-10-27,3_45,88
2015-10-28,3_45,71
2015-10-29,3_45,88
2015-10-30,3_45,106
2015-10-31,3_45,95
2015-11-01,3_45,111
2015-11-02,3_45,74
2015-11-03,3_45,76
2015-11-04,3_45,91
2015-11-05,3_45,99
2015-11-06,3_45,113
2015-11-07,3_45,137
2015-11-08,3_45,120
2015-11-09,3_45,74
2015-11-10,3_45,97
2015-11-11,3_45,81
2015-11-12,3_45,89
2015-11-13,3_45,99
2015-11-14,3_45,115
2015-11-15,3_45,113
2015-11-16,3_45,81
2015-11-17,3_45,98
2015-11-18,3_45,100
2015-11-19,3_45,105
2015-11-20,3_45,106
2015-11-21,3_45,96
2015-11-22,3_45,94
2015-11-23,3_45,84
2015-11-24,3_45,99
2015-11-25,3_45,83
2015-11-26,3_45,80
2015-11-27,3_45,86
2015-11-28,3_45,109
2015-11-29,3_45,125
2015-11-30,3_45,88
2015-12-01,3_45,62
2015-12-02,3_45,54
2015-12-03,3_45,67
2015-12-04,3_45,65
2015-12-05,3_45,71
2015-12-06,3_45,72
2015-12-07,3_45,56
2015-12-08,3_45,64
2015-12-09,3_45,72
2015-12-10,3_45,53
2015-12-11,3_45,79
2015-12-12,3_45,74
2015-12-13,3_45,68
2015-12-14,3_45,53
2015-12-15,3_45,65
2015-12-16,3_45,56
2015-12-17,3_45,60
2015-12-18,3_45,85
2015-12-19,3_45,74
2015-12-20,3_45,91
2015-12-21,3_45,60
2015-12-22,3_45,71
2015-12-23,3_45,68
2015-12-24,3_45,73
2015-12-25,3_45,86
2015-12-26,3_45,79
2015-12-27,3_45,94
2015-12-28,3_45,61
2015-12-29,3_45,60
2015-12-30,3_45,52
2015-12-31,3_45,77
2016-01-01,3_45,64
2016-01-02,3_45,73
2016-01-03,3_45,81
2016-01-04,3_45,52
2016-01-05,3_45,48
2016-01-06,3_45,66
2016-01-07,3_45,70
2016-01-08,3_45,49
2016-01-09,3_45,89
2016-01-10,3_45,74
2016-01-11,3_45,51
2016-01-12,3_45,56
2016-01-13,3_45,69
2016-01-14,3_45,55
2016-01-15,3_45,74
2016-01-16,3_45,70
2016-01-17,3_45,75
2016-01-18,3_45,55
2016-01-19,3_45,49
2016-01-20,3_45,71
2016-01-21,3_45,65
2016-01-22,3_45,78
2016-01-23,3_45,73
2016-01-24,3_45,83
2016-01-25,3_45,62
2016-01-26,3_45,64
2016-01-27,3_45,56
2016-01-28,3_45,69
2016-01-29,3_45,69
2016-01-30,3_45,76
2016-01-31,3_45,61
2016-02-01,3_45,66
2016-02-02,3_45,90
2016-02-03,3_45,68
2016-02-04,3_45,74
2016-02-05,3_45,68
2016-02-06,3_45,83
2016-02-07,3_45,83
2016-02-08,3_45,51
2016-02-09,3_45,56
2016-02-10,3_45,70
2016-02-11,3_45,83
2016-02-12,3_45,72
2016-02-13,3_45,67
2016-02-14,3_45,85
2016-02-15,3_45,59
2016-02-16,3_45,74
2016-02-17,3_45,59
2016-02-18,3_45,73
2016-02-19,3_45,74
2016-02-20,3_45,84
2016-02-21,3_45,93
2016-02-22,3_45,45
2016-02-23,3_45,65
2016-02-24,3_45,58
2016-02-25,3_45,60
2016-02-26,3_45,74
2016-02-27,3_45,78
2016-02-28,3_45,100
2016-02-29,3_45,74
2016-03-01,3_45,86
2016-03-02,3_45,95
2016-03-03,3_45,93
2016-03-04,3_45,93
2016-03-05,3_45,97
2016-03-06,3_45,108
2016-03-07,3_45,70
2016-03-08,3_45,74
2016-03-09,3_45,91
2016-03-10,3_45,93
2016-03-11,3_45,114
2016-03-12,3_45,106
2016-03-13,3_45,114
2016-03-14,3_45,69
2016-03-15,3_45,87
2016-03-16,3_45,83
2016-03-17,3_45,84
2016-03-18,3_45,101
2016-03-19,3_45,102
2016-03-20,3_45,111
2016-03-21,3_45,78
2016-03-22,3_45,82
2016-03-23,3_45,89
2016-03-24,3_45,78
2016-03-25,3_45,113
2016-03-26,3_45,72
2016-03-27,3_45,92
2016-03-28,3_45,54
2016-03-29,3_45,86
2016-03-30,3_45,87
2016-03-31,3_45,81
2016-04-01,3_45,105
2016-04-02,3_45,115
2016-04-03,3_45,143
2016-04-04,3_45,85
2016-04-05,3_45,96
2016-04-06,3_45,92
2016-04-07,3_45,122
2016-04-08,3_45,103
2016-04-09,3_45,131
2016-04-10,3_45,132
2016-04-11,3_45,91
2016-04-12,3_45,108
2016-04-13,3_45,92
2016-04-14,3_45,106
2016-04-15,3_45,117
2016-04-16,3_45,125
2016-04-17,3_45,142
2016-04-18,3_45,85
2016-04-19,3_45,92
2016-04-20,3_45,87
2016-04-21,3_45,82
2016-04-22,3_45,111
2016-04-23,3_45,118
2016-04-24,3_45,128
2016-04-25,3_45,86
2016-04-26,3_45,101
2016-04-27,3_45,96
2016-04-28,3_45,116
2016-04-29,3_45,108
2016-04-30,3_45,103
2016-05-01,3_45,125
2016-05-02,3_45,92
2016-05-03,3_45,117
2016-05-04,3_45,116
2016-05-05,3_45,107
2016-05-06,3_45,121
2016-05-07,3_45,133
2016-05-08,3_45,127
2016-05-09,3_45,103
2016-05-10,3_45,90
2016-05-11,3_45,111
2016-05-12,3_45,111
2016-05-13,3_45,111
2016-05-14,3_45,133
2016-05-15,3_45,146
2016-05-16,3_45,88
2016-05-17,3_45,90
2016-05-18,3_45,121
2016-05-19,3_45,118
2016-05-20,3_45,108
2016-05-21,3_45,150
2016-05-22,3_45,120
2016-05-23,3_45,97
2016-05-24,3_45,92
2016-05-25,3_45,97
2016-05-26,3_45,99
2016-05-27,3_45,106
2016-05-28,3_45,118
2016-05-29,3_45,115
2016-05-30,3_45,77
2016-05-31,3_45,100
2016-06-01,3_45,107
2016-06-02,3_45,125
2016-06-03,3_45,136
2016-06-04,3_45,136
2016-06-05,3_45,141
2016-06-06,3_45,90
2016-06-07,3_45,116
2016-06-08,3_45,120
2016-06-09,3_45,133
2016-06-10,3_45,133
2016-06-11,3_45,150
2016-06-12,3_45,134
2016-06-13,3_45,103
2016-06-14,3_45,109
2016-06-15,3_45,102
2016-06-16,3_45,125
2016-06-17,3_45,130
2016-06-18,3_45,141
2016-06-19,3_45,126
2016-06-20,3_45,97
2016-06-21,3_45,113
2016-06-22,3_45,99
2016-06-23,3_45,118
2016-06-24,3_45,115
2016-06-25,3_45,133
2016-06-26,3_45,145
2016-06-27,3_45,97
2016-06-28,3_45,113
2016-06-29,3_45,115
2016-06-30,3_45,114
2016-07-01,3_45,127
2016-07-02,3_45,152
2016-07-03,3_45,146
2016-07-04,3_45,102
2016-07-05,3_45,111
2016-07-06,3_45,109
2016-07-07,3_45,120
2016-07-08,3_45,135
2016-07-09,3_45,135
2016-07-10,3_45,162
2016-07-11,3_45,91
2016-07-12,3_45,116
2016-07-13,3_45,114
2016-07-14,3_45,128
2016-07-15,3_45,137
2016-07-16,3_45,141
2016-07-17,3_45,169
2016-07-18,3_45,94
2016-07-19,3_45,123
2016-07-20,3_45,115
2016-07-21,3_45,143
2016-07-22,3_45,133
2016-07-23,3_45,140
2016-07-24,3_45,140
2016-07-25,3_45,105
2016-07-26,3_45,115
2016-07-27,3_45,99
2016-07-28,3_45,128
2016-07-29,3_45,144
2016-07-30,3_45,142
2016-07-31,3_45,128
2016-08-01,3_45,74
2016-08-02,3_45,115
2016-08-03,3_45,106
2016-08-04,3_45,97
2016-08-05,3_45,124
2016-08-06,3_45,134
2016-08-07,3_45,120
2016-08-08,3_45,78
2016-08-09,3_45,100
2016-08-10,3_45,119
2016-08-11,3_45,104
2016-08-12,3_45,107
2016-08-13,3_45,123
2016-08-14,3_45,130
2016-08-15,3_45,92
2016-08-16,3_45,119
2016-08-17,3_45,104
2016-08-18,3_45,131
2016-08-19,3_45,111
2016-08-20,3_45,144
2016-08-21,3_45,159
2016-08-22,3_45,104
2016-08-23,3_45,99
2016-08-24,3_45,103
2016-08-25,3_45,100
2016-08-26,3_45,122
2016-08-27,3_45,131
2016-08-28,3_45,125
2016-08-29,3_45,85
2016-08-30,3_45,94
2016-08-31,3_45,110
2016-09-01,3_45,94
2016-09-02,3_45,120
2016-09-03,3_45,97
2016-09-04,3_45,114
2016-09-05,3_45,78
2016-09-06,3_45,107
2016-09-07,3_45,90
2016-09-08,3_45,110
2016-09-09,3_45,104
2016-09-10,3_45,103
2016-09-11,3_45,136
2016-09-12,3_45,95
2016-09-13,3_45,87
2016-09-14,3_45,87
2016-09-15,3_45,114
2016-09-16,3_45,122
2016-09-17,3_45,123
2016-09-18,3_45,127
2016-09-19,3_45,83
2016-09-20,3_45,103
2016-09-21,3_45,99
2016-09-22,3_45,95
2016-09-23,3_45,125
2016-09-24,3_45,114
2016-09-25,3_45,116
2016-09-26,3_45,87
2016-09-27,3_45,93
2016-09-28,3_45,93
2016-09-29,3_45,104
2016-09-30,3_45,91
2016-10-01,3_45,112
2016-10-02,3_45,114
2016-10-03,3_45,67
2016-10-04,3_45,89
2016-10-05,3_45,89
2016-10-06,3_45,106
2016-10-07,3_45,94
2016-10-08,3_45,116
2016-10-09,3_45,103
2016-10-10,3_45,92
2016-10-11,3_45,91
2016-10-12,3_45,95
2016-10-13,3_45,89
2016-10-14,3_45,86
2016-10-15,3_45,130
2016-10-16,3_45,96
2016-10-17,3_45,70
2016-10-18,3_45,92
2016-10-19,3_45,84
2016-10-20,3_45,83
2016-10-21,3_45,110
2016-10-22,3_45,94
2016-10-23,3_45,107
2016-10-24,3_45,80
2016-10-25,3_45,94
2016-10-26,3_45,88
2016-10-27,3_45,96
2016-10-28,3_45,111
2016-10-29,3_45,112
2016-10-30,3_45,98
2016-10-31,3_45,88
2016-11-01,3_45,98
2016-11-02,3_45,101
2016-11-03,3_45,90
2016-11-04,3_45,116
2016-11-05,3_45,117
2016-11-06,3_45,134
2016-11-07,3_45,69
2016-11-08,3_45,101
2016-11-09,3_45,100
2016-11-10,3_45,102
2016-11-11,3_45,116
2016-11-12,3_45,116
2016-11-13,3_45,123
2016-11-14,3_45,84
2016-11-15,3_45,89
2016-11-16,3_45,105
2016-11-17,3_45,121
2016-11-18,3_45,103
2016-11-19,3_45,128
2016-11-20,3_45,116
2016-11-21,3_45,86
2016-11-22,3_45,102
2016-11-23,3_45,92
2016-11-24,3_45,83
2016-11-25,3_45,118
2016-11-26,3_45,107
2016-11-27,3_45,118
2016-11-28,3_45,74
2016-11-29,3_45,112
2016-11-30,3_45,93
2016-12-01,3_45,71
2016-12-02,3_45,90
2016-12-03,3_45,90
2016-12-04,3_45,78
2016-12-05,3_45,79
2016-12-06,3_45,65
2016-12-07,3_45,74
2016-12-08,3_45,86
2016-12-09,3_45,85
2016-12-10,3_45,89
2016-12-11,3_45,77
2016-12-12,3_45,53
2016-12-13,3_45,75
2016-12-14,3_45,71
2016-12-15,3_45,88
2016-12-16,3_45,71
2016-12-17,3_45,93
2016-12-18,3_45,82
2016-12-19,3_45,53
2016-12-20,3_45,71
2016-12-21,3_45,87
2016-12-22,3_45,67
2016-12-23,3_45,75
2016-12-24,3_45,86
2016-12-25,3_45,78
2016-12-26,3_45,57
2016-12-27,3_45,64
2016-12-28,3_45,82
2016-12-29,3_45,86
2016-12-30,3_45,76
2016-12-31,3_45,91
2017-01-01,3_45,103
2017-01-02,3_45,35
2017-01-03,3_45,61
2017-01-04,3_45,61
2017-01-05,3_45,71
2017-01-06,3_45,61
2017-01-07,3_45,78
2017-01-08,3_45,91
2017-01-09,3_45,54
2017-01-10,3_45,68
2017-01-11,3_45,66
2017-01-12,3_45,72
2017-01-13,3_45,80
2017-01-14,3_45,61
2017-01-15,3_45,92
2017-01-16,3_45,47
2017-01-17,3_45,62
2017-01-18,3_45,71
2017-01-19,3_45,68
2017-01-20,3_45,83
2017-01-21,3_45,72
2017-01-22,3_45,81
2017-01-23,3_45,45
2017-01-24,3_45,78
2017-01-25,3_45,71
2017-01-26,3_45,67
2017-01-27,3_45,72
2017-01-28,3_45,86
2017-01-29,3_45,85
2017-01-30,3_45,62
2017-01-31,3_45,76
2017-02-01,3_45,64
2017-02-02,3_45,73
2017-02-03,3_45,85
2017-02-04,3_45,80
2017-02-05,3_45,89
2017-02-06,3_45,72
2017-02-07,3_45,82
2017-02-08,3_45,84
2017-02-09,3_45,62
2017-02-10,3_45,79
2017-02-11,3_45,92
2017-02-12,3_45,84
2017-02-13,3_45,60
2017-02-14,3_45,75
2017-02-15,3_45,69
2017-02-16,3_45,78
2017-02-17,3_45,71
2017-02-18,3_45,96
2017-02-19,3_45,84
2017-02-20,3_45,64
2017-02-21,3_45,78
2017-02-22,3_45,59
2017-02-23,3_45,84
2017-02-24,3_45,81
2017-02-25,3_45,73
2017-02-26,3_45,94
2017-02-27,3_45,55
2017-02-28,3_45,56
2017-03-01,3_45,87
2017-03-02,3_45,90
2017-03-03,3_45,88
2017-03-04,3_45,107
2017-03-05,3_45,107
2017-03-06,3_45,60
2017-03-07,3_45,79
2017-03-08,3_45,77
2017-03-09,3_45,108
2017-03-10,3_45,92
2017-03-11,3_45,117
2017-03-12,3_45,109
2017-03-13,3_45,72
2017-03-14,3_45,76
2017-03-15,3_45,92
2017-03-16,3_45,96
2017-03-17,3_45,114
2017-03-18,3_45,99
2017-03-19,3_45,105
2017-03-20,3_45,82
2017-03-21,3_45,95
2017-03-22,3_45,90
2017-03-23,3_45,99
2017-03-24,3_45,98
2017-03-25,3_45,110
2017-03-26,3_45,124
2017-03-27,3_45,65
2017-03-28,3_45,79
2017-03-29,3_45,67
2017-03-30,3_45,99
2017-03-31,3_45,101
2017-04-01,3_45,104
2017-04-02,3_45,135
2017-04-03,3_45,87
2017-04-04,3_45,97
2017-04-05,3_45,101
2017-04-06,3_45,138
2017-04-07,3_45,115
2017-04-08,3_45,115
2017-04-09,3_45,125
2017-04-10,3_45,86
2017-04-11,3_45,101
2017-04-12,3_45,103
2017-04-13,3_45,116
2017-04-14,3_45,135
2017-04-15,3_45,124
2017-04-16,3_45,131
2017-04-17,3_45,72
2017-04-18,3_45,103
2017-04-19,3_45,106
2017-04-20,3_45,126
2017-04-21,3_45,111
2017-04-22,3_45,131
2017-04-23,3_45,129
2017-04-24,3_45,90
2017-04-25,3_45,108
2017-04-26,3_45,118
2017-04-27,3_45,99
2017-04-28,3_45,109
2017-04-29,3_45,123
2017-04-30,3_45,121
2017-05-01,3_45,87
2017-05-02,3_45,126
2017-05-03,3_45,112
2017-05-04,3_45,134
2017-05-05,3_45,132
2017-05-06,3_45,128
2017-05-07,3_45,151
2017-05-08,3_45,95
2017-05-09,3_45,103
2017-05-10,3_45,127
2017-05-11,3_45,112
2017-05-12,3_45,131
2017-05-13,3_45,144
2017-05-14,3_45,152
2017-05-15,3_45,91
2017-05-16,3_45,120
2017-05-17,3_45,91
2017-05-18,3_45,113
2017-05-19,3_45,145
2017-05-20,3_45,124
2017-05-21,3_45,135
2017-05-22,3_45,95
2017-05-23,3_45,105
2017-05-24,3_45,110
2017-05-25,3_45,130
2017-05-26,3_45,117
2017-05-27,3_45,126
2017-05-28,3_45,156
2017-05-29,3_45,97
2017-05-30,3_45,104
2017-05-31,3_45,116
2017-06-01,3_45,115
2017-06-02,3_45,109
2017-06-03,3_45,141
2017-06-04,3_45,144
2017-06-05,3_45,101
2017-06-06,3_45,113
2017-06-07,3_45,109
2017-06-08,3_45,122
2017-06-09,3_45,135
2017-06-10,3_45,145
2017-06-11,3_45,146
2017-06-12,3_45,97
2017-06-13,3_45,107
2017-06-14,3_45,106
2017-06-15,3_45,124
2017-06-16,3_45,132
2017-06-17,3_45,151
2017-06-18,3_45,137
2017-06-19,3_45,91
2017-06-20,3_45,117
2017-06-21,3_45,142
2017-06-22,3_45,137
2017-06-23,3_45,129
2017-06-24,3_45,129
2017-06-25,3_45,142
2017-06-26,3_45,104
2017-06-27,3_45,107
2017-06-28,3_45,120
2017-06-29,3_45,121
2017-06-30,3_45,130
2017-07-01,3_45,163
2017-07-02,3_45,161
2017-07-03,3_45,127
2017-07-04,3_45,123
2017-07-05,3_45,125
2017-07-06,3_45,161
2017-07-07,3_45,121
2017-07-08,3_45,153
2017-07-09,3_45,152
2017-07-10,3_45,107
2017-07-11,3_45,110
2017-07-12,3_45,115
2017-07-13,3_45,132
2017-07-14,3_45,138
2017-07-15,3_45,153
2017-07-16,3_45,164
2017-07-17,3_45,103
2017-07-18,3_45,115
2017-07-19,3_45,136
2017-07-20,3_45,128
2017-07-21,3_45,144
2017-07-22,3_45,160
2017-07-23,3_45,144
2017-07-24,3_45,100
2017-07-25,3_45,111
2017-07-26,3_45,126
2017-07-27,3_45,135
2017-07-28,3_45,141
2017-07-29,3_45,145
2017-07-30,3_45,148
2017-07-31,3_45,106
2017-08-01,3_45,133
2017-08-02,3_45,109
2017-08-03,3_45,113
2017-08-04,3_45,125
2017-08-05,3_45,113
2017-08-06,3_45,148
2017-08-07,3_45,106
2017-08-08,3_45,108
2017-08-09,3_45,102
2017-08-10,3_45,102
2017-08-11,3_45,107
2017-08-12,3_45,151
2017-08-13,3_45,142
2017-08-14,3_45,87
2017-08-15,3_45,104
2017-08-16,3_45,129
2017-08-17,3_45,111
2017-08-18,3_45,146
2017-08-19,3_45,126
2017-08-20,3_45,125
2017-08-21,3_45,93
2017-08-22,3_45,105
2017-08-23,3_45,83
2017-08-24,3_45,134
2017-08-25,3_45,111
2017-08-26,3_45,119
2017-08-27,3_45,142
2017-08-28,3_45,80
2017-08-29,3_45,117
2017-08-30,3_45,107
2017-08-31,3_45,133
2017-09-01,3_45,100
2017-09-02,3_45,129
2017-09-03,3_45,129
2017-09-04,3_45,94
2017-09-05,3_45,98
2017-09-06,3_45,95
2017-09-07,3_45,106
2017-09-08,3_45,124
2017-09-09,3_45,130
2017-09-10,3_45,141
2017-09-11,3_45,81
2017-09-12,3_45,116
2017-09-13,3_45,88
2017-09-14,3_45,135
2017-09-15,3_45,111
2017-09-16,3_45,135
2017-09-17,3_45,132
2017-09-18,3_45,91
2017-09-19,3_45,91
2017-09-20,3_45,119
2017-09-21,3_45,112
2017-09-22,3_45,122
2017-09-23,3_45,135
2017-09-24,3_45,133
2017-09-25,3_45,79
2017-09-26,3_45,109
2017-09-27,3_45,99
2017-09-28,3_45,96
2017-09-29,3_45,112
2017-09-30,3_45,118
2017-10-01,3_45,113
2017-10-02,3_45,80
2017-10-03,3_45,88
2017-10-04,3_45,87
2017-10-05,3_45,77
2017-10-06,3_45,111
2017-10-07,3_45,121
2017-10-08,3_45,114
2017-10-09,3_45,86
2017-10-10,3_45,117
2017-10-11,3_45,100
2017-10-12,3_45,98
2017-10-13,3_45,104
2017-10-14,3_45,119
2017-10-15,3_45,134
2017-10-16,3_45,97
2017-10-17,3_45,103
2017-10-18,3_45,82
2017-10-19,3_45,117
2017-10-20,3_45,84
2017-10-21,3_45,107
2017-10-22,3_45,117
2017-10-23,3_45,79
2017-10-24,3_45,89
2017-10-25,3_45,91
2017-10-26,3_45,116
2017-10-27,3_45,105
2017-10-28,3_45,106
2017-10-29,3_45,119
2017-10-30,3_45,85
2017-10-31,3_45,92
2017-11-01,3_45,110
2017-11-02,3_45,106
2017-11-03,3_45,99
2017-11-04,3_45,126
2017-11-05,3_45,113
2017-11-06,3_45,90
2017-11-07,3_45,112
2017-11-08,3_45,102
2017-11-09,3_45,106
2017-11-10,3_45,106
2017-11-11,3_45,98
2017-11-12,3_45,110
2017-11-13,3_45,94
2017-11-14,3_45,75
2017-11-15,3_45,102
2017-11-16,3_45,105
2017-11-17,3_45,97
2017-11-18,3_45,121
2017-11-19,3_45,131
2017-11-20,3_45,104
2017-11-21,3_45,90
2017-11-22,3_45,117
2017-11-23,3_45,128
2017-11-24,3_45,114
2017-11-25,3_45,119
2017-11-26,3_45,111
2017-11-27,3_45,118
2017-11-28,3_45,100
2017-11-29,3_45,101
2017-11-30,3_45,105
2017-12-01,3_45,69
2017-12-02,3_45,78
2017-12-03,3_45,85
2017-12-04,3_45,66
2017-12-05,3_45,87
2017-12-06,3_45,60
2017-12-07,3_45,74
2017-12-08,3_45,86
2017-12-09,3_45,78
2017-12-10,3_45,88
2017-12-11,3_45,63
2017-12-12,3_45,68
2017-12-13,3_45,72
2017-12-14,3_45,75
2017-12-15,3_45,82
2017-12-16,3_45,91
2017-12-17,3_45,76
2017-12-18,3_45,56
2017-12-19,3_45,61
2017-12-20,3_45,82
2017-12-21,3_45,84
2017-12-22,3_45,73
2017-12-23,3_45,84
2017-12-24,3_45,94
2017-12-25,3_45,62
2017-12-26,3_45,64
2017-12-27,3_45,88
2017-12-28,3_45,95
2017-12-29,3_45,91
2017-12-30,3_45,94
2017-12-31,3_45,103
2013-01-01,4_13,46
2013-01-02,4_13,46
2013-01-03,4_13,57
2013-01-04,4_13,48
2013-01-05,4_13,45
2013-01-06,4_13,61
2013-01-07,4_13,34
2013-01-08,4_13,41
2013-01-09,4_13,42
2013-01-10,4_13,47
2013-01-11,4_13,45
2013-01-12,4_13,60
2013-01-13,4_13,50
2013-01-14,4_13,38
2013-01-15,4_13,37
2013-01-16,4_13,42
2013-01-17,4_13,48
2013-01-18,4_13,45
2013-01-19,4_13,53
2013-01-20,4_13,52
2013-01-21,4_13,41
2013-01-22,4_13,43
2013-01-23,4_13,54
2013-01-24,4_13,54
2013-01-25,4_13,49
2013-01-26,4_13,52
2013-01-27,4_13,56
2013-01-28,4_13,31
2013-01-29,4_13,39
2013-01-30,4_13,58
2013-01-31,4_13,37
2013-02-01,4_13,56
2013-02-02,4_13,48
2013-02-03,4_13,68
2013-02-04,4_13,43
2013-02-05,4_13,44
2013-02-06,4_13,46
2013-02-07,4_13,49
2013-02-08,4_13,63
2013-02-09,4_13,60
2013-02-10,4_13,63
2013-02-11,4_13,40
2013-02-12,4_13,49
2013-02-13,4_13,51
2013-02-14,4_13,60
2013-02-15,4_13,56
2013-02-16,4_13,70
2013-02-17,4_13,65
2013-02-18,4_13,49
2013-02-19,4_13,55
2013-02-20,4_13,47
2013-02-21,4_13,39
2013-02-22,4_13,65
2013-02-23,4_13,63
2013-02-24,4_13,83
2013-02-25,4_13,45
2013-02-26,4_13,43
2013-02-27,4_13,63
2013-02-28,4_13,59
2013-03-01,4_13,72
2013-03-02,4_13,68
2013-03-03,4_13,81
2013-03-04,4_13,45
2013-03-05,4_13,58
2013-03-06,4_13,55
2013-03-07,4_13,69
2013-03-08,4_13,68
2013-03-09,4_13,72
2013-03-10,4_13,87
2013-03-11,4_13,55
2013-03-12,4_13,68
2013-03-13,4_13,67
